id,policy_start_date,policy_end_date,sum_insured,construction_description,year_built,num_stories,square_foot_area,oed_construction_code
157565740,15/07/2023,14/07/2024,442831,joisted masonry,1978,3,1688,5108
545306798,05/07/2023,06/05/2024,1592297,joisted masonry,2012,1,20811,5108
168133647,19/05/2023,18/05/2024,3080409,light metal steel frame - lightweight roofing,1978,2,44365,5201
421779458,06/07/2023,06/06/2024,1871471,reinforced masonry & flat roof w/ parapet,2013,2,24559,5105
333076908,29/05/2023,28/05/2024,1746531,wood  frame - stucco cladding  & flat roof,1991,1,21938,5050
800354099,25/09/2023,24/09/2024,1008330,reinforced masonry - stucco cladding and flat roof with parapets,2007,1,7090,5105
117613832,10/08/2023,07/10/2024,1378317,reinforced masonry and flat roof w/o parapets,1991,1,11400,5105
712918321,24/05/2023,23/05/2024,522378,joisted masnry,2009,1,3856,5108
77123365,16/07/2023,15/07/2024,851509,light metal steel,2020,2,3505,5201
139453470,05/07/2023,06/05/2024,4277802,light metal steel frame -corrugated roofing,2004,1,22859,5201
983133561,04/11/2023,10/04/2024,362726,masonry,2013,1,1743,5100
601319271,26/11/2023,25/11/2024,2691249,joisted masonry,1990,1,13235,5108
324047750,17/03/2023,16/03/2024,2049094,light metal w/ corrugated roofing,2003,1,12207,5201
252997181,19/02/2023,19/02/2024,2376856,joisted masonry,1995,2,27534,5108
753077408,20/05/2023,19/05/2024,1543980,reinforced  masonry and flat roof without parapets,2018,1,3973,5105
24337703,03/08/2023,07/03/2024,2779886,light  metal w/ corrugated roofing ,2003,1,60125,5201
929090126,27/12/2022,27/12/2023,1923198,light metal steel frame - lightweight metal roofing,2003,1,18517,5201
841319586,27/09/2023,26/09/2024,1738251,light metal steel frame - lightweight metal roofing ,2016,1,4551,5201
426234129,20/06/2023,19/06/2024,1802818,unknown,2008,1,7776,5000
812952886,23/07/2023,22/07/2024,3406406,joisted masonry,2014,1,36748,5108
557472204,29/02/2024,28/02/2025,2285902,fire resistive concrete- stucco cladding & flat roof with parapets,1976,2,44753,5150
744518454,26/04/2023,25/04/2024,1295283,joisted masonry,2015,1,7510,5108
412160880,08/07/2023,06/08/2024,2883068,unknown,2017,1,13710,5000
670211321,15/10/2023,14/10/2024,953261,light gauge steel frame,2014,2,3098,5201
406926444,28/04/2023,27/04/2024,4494935,fire resistive concrete - flat roof without parapets,2005,1,22934,5150
502715320,29/05/2023,28/05/2024,535908,joisted masonry,1986,1,3642,5108
817940300,24/11/2023,23/11/2024,1453110,reinforced masonry - reinforced mas cladding and flat roof without parapets,2010,1,23701,5105
414682577,20/03/2023,19/03/2024,2004376,light gauge steel frame,2019,1,13373,5201
498069267,28/10/2023,27/10/2024,1783825,light metal steel frame ,1961,2,8358,5201
180238596,21/07/2023,20/07/2024,1380858,masonry,2001,1,3678,5100
524462288,15/06/2023,14/06/2024,2471119,wood  frame - brick veneer cladding and flat roof without parapets,2016,1,21739,5050
963620561,23/12/2023,22/12/2024,433542,wood frame - stucco cladding and gable roof with slope greater than 30 degrees,2020,1,1977,5050
988314929,22/10/2023,21/10/2024,1537572,joisted masnry,1994,2,10659,5108
840490026,03/12/2023,11/03/2024,4236444,reinforced masonry - stucco cladding and flat roof with parapets,1958,2,19540,5105
693707120,09/04/2023,03/09/2024,1513346,light metal steel frame - lightweight roofing,1948,1,3364,5201
738877206,04/11/2023,10/04/2024,2671952,masonry,2019,3,19717,5100
30326866,11/01/2024,01/11/2025,877488,joisted masonry,2010,1,6573,5108
181978640,17/06/2023,16/06/2024,2209758,light metal,1990,1,16720,5201
634648868,06/04/2023,03/06/2024,1102994,joisted masonry,1991,1,7285,5108
805210668,29/01/2024,28/01/2025,609984,masonry,2019,1,9099,5100
214507884,16/09/2023,15/09/2024,1348308,reinforced masonry and wood frmed flt roof without parapets,2005,1,17019,5105
853891964,13/11/2022,13/11/2023,1456756,light metal steel frame - lightweight metal roofing ,2004,2,9540,5201
559125303,06/02/2024,02/06/2025,1579582,wood frame 2x4 w/ wood bracing,2016,1,11772,5050
281670931,22/06/2023,21/06/2024,3286717,wood frame 2x4 w/ wood bracing,1961,2,35492,5050
408592915,23/05/2023,22/05/2024,1886109,wood frame - metal sheathin cladding and gable roof with slope less than or equal to 30 degrees,2007,2,11851,5050
307009560,03/06/2023,05/03/2024,1830325,wood frame (2x4 inch wood),1965,1,16880,5050
940854239,08/01/2024,01/08/2025,1654790,light metal,2019,1,8588,5201
962243700,10/04/2023,03/10/2024,1564292,wood frame - stucco cladding  & hip roof,2017,1,11450,5050
821613677,26/06/2023,25/06/2024,5434220,wood frame and gable roof with slope less than or equal to 30 degrees,1996,3,18326,5050
122329356,10/01/2023,30/09/2024,643688,wood frame - metal cladding and gable roof with slope greater than 30 degrees,2016,1,11792,5050
135144539,15/02/2024,14/02/2025,889575,reinforced masonry & flat roof,1978,1,10741,5105
605866284,21/08/2023,20/08/2024,2906523,wood frame  & gable roof,1993,1,12023,5050
389338543,20/01/2024,19/01/2025,2820444,reinforced masonry,2015,1,16081,5105
69335122,18/03/2023,17/03/2024,807536,masonry,2009,1,5865,5100
668518732,07/12/2023,11/07/2024,5236256,masonry,1984,2,22052,5100
629632700,25/04/2023,24/04/2024,560013,reinforced masonry - stucco cladding and flat roof without parapets,2019,2,4440,5105
110782644,29/12/2022,29/12/2023,1285915,reinforced masonry - brick veneer cladding and flat roof without parapets,1977,1,15950,5105
201325367,01/11/2023,11/01/2024,3904669,joisted masonry,1949,2,15001,5108
411237464,28/06/2023,27/06/2024,496156,light gauge steel frame,2017,1,13025,5201
125564110,20/01/2023,20/01/2024,2524358,light metal steel,2012,1,32825,5201
799409984,06/05/2023,04/06/2024,1137744,joisted masonry,2010,1,3442,5108
27958567,08/09/2023,08/08/2024,779924,reinforced masonry - stucco cladding and gable roof with slope less than or equal to 30 degrees,1991,2,5719,5105
981415559,10/03/2024,03/10/2025,2953991,joisted masonry,1987,1,27534,5108
795917458,26/08/2023,25/08/2024,3373087,joisted masonry,2011,2,17419,5108
300136646,05/08/2023,07/05/2024,2192524,light metal,2011,1,4877,5201
346995168,28/02/2024,27/02/2025,526804,light metal,1995,2,2573,5201
994785687,24/09/2023,23/09/2024,1876655,reinforced masonry - stucco cladding and flat roof,2012,1,24501,5105
102595159,31/12/2023,30/12/2024,3539815,wood  frame - stucco cladding and braced gable roof with slope less than or equal to 30,1985,1,10365,5050
6762081,04/12/2022,12/04/2023,1963813,reinforced masonry - stucco cladding and flat roof,2006,1,10645,5105
434923229,19/09/2023,18/09/2024,665415,unknown,2006,1,3926,5000
656433637,18/12/2022,18/12/2023,1565607,reinforced  masonry - stucco cladding and gable roof with slope less than or equal to 30 degrees,2005,3,8570,5105
103457964,04/12/2022,12/04/2023,469764,light metal,1978,4,4024,5201
403140017,01/05/2023,05/01/2024,481376,joisted masonry,1977,1,2586,5108
229879334,21/05/2023,20/05/2024,1677323,unknown,2006,5,7262,5000
25618008,19/03/2023,18/03/2024,658141,reinforced masonry - stucco cladding and gable roof with slope greater than 30 degrees,1980,1,1575,5105
685015518,17/08/2023,16/08/2024,1430024,light metal steel frame - asbestos roof,1980,1,19936,5201
243027592,13/08/2023,12/08/2024,2396095,wood  frame  & gable roof,2008,2,11468,5050
699421364,18/12/2022,18/12/2023,5519867,reinforced masonry wood frame rooof,1998,1,53386,5105
634750267,02/04/2023,04/02/2024,7232036,reinforced masonry,2007,1,62049,5105
838561983,08/02/2024,02/08/2025,1689943,light metal steel frame - lightweight metal roofing,1986,1,10180,5201
666445863,15/05/2023,14/05/2024,1029141,light gauge steel frame,1981,1,16047,5201
752488505,08/10/2023,09/08/2024,1556887,light metal steel frame - lightweight metal roofing,2013,3,12080,5201
729625257,05/08/2023,07/05/2024,1404567,reinforced masonry and wood framed flat roof without parapets,2015,1,5097,5105
701595748,10/07/2023,06/10/2024,1670943,reinforced masonry wood frame rooof,2014,1,9434,5105
375711594,16/03/2024,16/03/2025,2306315,wood frame and braced gable roof with slope less than or equal to 30,2007,1,14488,5050
367664618,07/01/2024,01/07/2025,437855,joisted masonry,2008,2,2681,5108
296340535,28/11/2023,27/11/2024,1290539,wood frame and hip roof with slope less than or equal to 30 degrees,2017,1,7412,5050
245612488,09/03/2023,02/09/2024,1285902,missing,2019,1,3733,5000
57939360,22/02/2023,22/02/2024,2510086,reinforced masonry with RBM walls,2008,1,12554,5105
914551784,16/11/2023,15/11/2024,761193,joisted masonry,2020,1,3276,5108
257336098,09/06/2023,05/09/2024,983626,light gauge steel frame,2015,1,8762,5201
381588205,13/08/2023,12/08/2024,2081874,steel frame - stucco cladding and flat roof with parapets,2018,3,6342,5200
881225826,03/04/2023,03/03/2024,1164201,light gauge steel frame,2020,1,18900,5201
898345792,17/08/2023,16/08/2024,2016423,wood frame - stucco cladding and flat roof without parapets,1950,2,3684,5050
140435964,25/09/2023,24/09/2024,3511830,light metal steel frame - asbestos roof,1991,2,20629,5201
724684317,14/05/2023,13/05/2024,5153294,wood frame - brick veneer cladding  & flat roof,2013,1,50777,5050
140757456,14/05/2023,13/05/2024,2832230,wood frame (2x4 inch wood),1960,1,30778,5050
752895914,25/07/2023,24/07/2024,1916970,wood frame 2x4 w/ wood bracing,2015,1,14587,5050
358343294,22/04/2023,21/04/2024,1646206,wood frame (2x4 inch wood),1986,1,8317,5050
234354468,23/05/2023,22/05/2024,3775974,joisted masonry,2012,1,22918,5108
495717336,08/10/2023,09/08/2024,6448502,light metal steel,1983,1,18792,5201
145687829,21/03/2023,20/03/2024,2568035,light metal steel frame ,2016,1,10374,5201
792154318,16/09/2023,15/09/2024,818535,light metal,2018,1,2521,5201
349829730,19/02/2023,19/02/2024,1751954,fire resistive concrete - stucco cladding and flat roof,2010,1,12036,5150
147771625,09/09/2023,08/09/2024,1072199,wood frame - stucco cladding and braced gable roof with slope less than or equal to 30,2019,2,2970,5050
25736402,02/04/2023,04/02/2024,3621930,reinforced masonry and flat roof with parapet,2017,1,30791,5105
131240175,14/07/2023,13/07/2024,1791823,wood  frame - stucco cladding  & hip roof,2018,1,15262,5050
773765378,04/06/2023,05/04/2024,1149423,masonry,2017,1,13896,5100
367476057,26/08/2023,25/08/2024,1386094,masonry,1998,1,12938,5100
490192827,10/01/2024,01/10/2025,1249632,joisted masnry,2019,1,9430,5108
673136686,24/09/2023,23/09/2024,1463126,light gauge steel frame,2018,3,4595,5201
760151221,16/11/2023,15/11/2024,571721,light  metal steel frame - lightweight roofing,2014,2,6218,5201
202205703,12/05/2023,04/12/2024,2283592,masonry -joisted masonry,2006,1,13850,5108
969839955,06/07/2023,06/06/2024,650289,reinforced  masonry - stucco cladding and flat roof,2013,1,4309,5105
297595319,07/02/2024,02/07/2025,2490422,wood frame (2x4 inch wood),2018,1,28893,5050
313720531,17/03/2023,16/03/2024,1809347,masonry,1995,2,14699,5100
546029768,20/10/2022,20/10/2023,1403761,fire resistive concrete - flat roof wit parapets,2020,1,8179,5150
618718798,04/12/2023,11/04/2024,2533483,reinforced masonry - stucco cladding and flat roof without parapets,1966,2,11565,5105
390350792,01/07/2023,07/01/2024,2883556,joisted masonry,1993,1,59253,5108
919082162,20/05/2023,19/05/2024,887325,wood frame - wood frame cladding  & gable roof,2013,4,7075,5050
50935909,26/08/2023,25/08/2024,632414,reinforced concrete ,2000,1,8295,5150
583941835,09/07/2023,06/09/2024,1408510,reinforced masonry with RBM walls,2012,2,6090,5105
592435642,08/05/2023,04/08/2024,3461614,light metal,2007,1,24177,5201
325639123,06/05/2023,04/06/2024,1928831,unknown,2013,1,6733,5000
137951185,04/06/2023,05/04/2024,3208269,reinforced masonry - stucco cladding and flat roof without parapets,2018,1,11928,5105
915579169,02/05/2023,05/02/2024,1345339,light metal w/ corrugated roofing,2018,1,22537,5201
289350517,22/11/2023,21/11/2024,1649737,light metal,1998,1,17219,5201
846573713,04/10/2023,09/04/2024,745350,light metal w/ corrugated roofing,2013,1,9095,5201
175013255,11/09/2023,08/11/2024,1673842,light metal steel frame - lightweight metal roofing,2010,1,4433,5201
97272296,04/07/2023,06/04/2024,662732,wood frame - metal sheathin cladding and gable roof with slope less than or equal to 30 degrees,2019,2,1598,5050
657616892,14/01/2023,14/01/2024,3087075,reinforced masonry - stucco/metal cladding and flat roof with parapets,2000,2,29326,5105
774008695,11/01/2024,01/11/2025,2639315,masonry,2003,1,19106,5100
660008800,11/06/2023,05/11/2024,996419,reinforced masonry w/ reinforced brick masonry,1990,1,12378,5105
608203779,23/06/2023,22/06/2024,3021705,light metal steel frame ,2007,1,19068,5201
167266211,01/04/2023,04/01/2024,810664,reinforced masonry - stucco cladding and flat roof with parapets,1965,1,3883,5105
720854109,03/09/2023,08/03/2024,771532,reinforced masonry,1956,1,6341,5105
364714218,23/12/2022,23/12/2023,1166600,reinforced masonry & flat roof,2020,1,6589,5105
856439961,30/10/2023,29/10/2024,2699742,reinforced masonry w/ reinforced brick masonry,2017,1,12243,5105
833916917,16/10/2023,15/10/2024,3581281,wood frame,1980,1,23542,5050
990117532,11/06/2023,05/11/2024,5574791,reinforced masonry wood frame rooof,2004,1,20798,5105
264792108,08/10/2023,09/08/2024,844698,masonry,2018,2,13317,5100
81424524,27/09/2023,26/09/2024,1585582,joisted masonry,2015,1,7430,5108
858315409,15/01/2024,14/01/2025,451942,reinforced masonry - stucco cladding and flat roof with parapets,1997,2,3480,5105
596769614,13/10/2023,12/10/2024,389302,reinforced masonry and flat rof without parapets,2017,1,1451,5105
949282986,11/04/2023,03/11/2024,1461446,reinforced masonry - stucco cladding and flat roof with parapets,1986,1,22127,5105
570529247,25/03/2023,24/03/2024,385448,wood  frame - stucco cladding  & flat roof,2006,1,1321,5050
622387816,20/08/2023,19/08/2024,1769604,fire resistive concrete rating cladding and flat roof with parapets,2002,2,8776,5150
667271930,17/11/2023,16/11/2024,1603771,light metal steel frame - lightweight roofing,2005,1,9316,5201
640842388,18/08/2023,17/08/2024,519839,masonry,2011,1,5913,5100
209190297,18/11/2023,17/11/2024,3303832,wood  frame - stucco cladding  & flat roof,2005,2,24543,5050
760063743,29/10/2023,28/10/2024,864977,reinforced masonry with RBM walls,2018,1,3367,5105
420125868,13/06/2023,12/06/2024,569059,light metal,1966,1,2394,5201
75153336,26/11/2023,25/11/2024,510452,fire resistive concrete - flat roof wit parapets,1995,1,2487,5150
126717837,15/03/2023,14/03/2024,1180750,wood frame - wood cladding and hip roof with slope less than or equal to 30 degrees,2019,1,9581,5050
494140438,29/06/2023,28/06/2024,1229449,reinforced concrete ,1992,1,8222,5150
269654847,11/06/2023,05/11/2024,584625,joisted masonry,2018,2,2284,5108
262941090,26/12/2022,26/12/2023,2742635,wood frame - stucco cladding and braced gable roof with slope less than or equal to 30,1969,3,18358,5050
857971305,03/08/2023,07/03/2024,618626,reinforced masonry - brick veneer cladding and flat roof without parapets,2001,1,2194,5105
709944586,25/07/2023,24/07/2024,602532,wood frame (2x4 inch wood),2020,1,3090,5050
437498343,15/10/2023,14/10/2024,2319015,reinforced masonry - stucco cladding and flat roof with parapets,1947,1,7305,5105
337127797,21/10/2023,20/10/2024,635325,missing,1998,1,4056,5000
148938498,14/07/2023,13/07/2024,513379,joisted masonry,2013,1,2038,5108
621323888,27/06/2023,26/06/2024,2412159,joisted masonry,2008,1,14593,5108
386858419,14/10/2023,13/10/2024,4263145,reinforced masonry - stucco cladding & flat roof,2012,1,55736,5105
962994940,14/02/2023,14/02/2024,3824115,wood frame (2x4 inch wood),2014,2,41725,5050
394358988,23/03/2023,22/03/2024,825107,wood frame - brick veneer cladding and flat roof with parapets,2011,1,2403,5050
766844956,17/05/2023,16/05/2024,1662995,reinforced masonry - stucco cladding and flat roof with parapets,1988,2,12567,5105
790559673,17/04/2023,16/04/2024,1396915,light metal,2007,1,14828,5201
508621379,29/11/2022,29/11/2023,1790750,reinforced masonry wood frame rooof,2005,1,13821,5105
37852427,31/01/2024,30/01/2025,3993854,reinforced masonry and flat roof,1997,1,37929,5105
630092875,27/10/2023,26/10/2024,596467,masonry,2006,1,1742,5100
586889285,14/12/2023,13/12/2024,1510577,wood  frame - vinyl cladding and gable roof with slope greater than 30 degrees,2019,2,7684,5050
105243375,26/02/2023,26/02/2024,1850236,wood frame (2x4 inch wood),2001,1,22739,5050
39072422,12/08/2023,07/12/2024,1594603,reinforced masonry - stucco cladding & flat roof,2013,2,5903,5105
162210606,11/07/2023,06/11/2024,1702537,unknown,2019,2,18248,5000
327772284,10/06/2023,05/10/2024,3012992,light metal steel frame - lightweight metal roofing ,1989,1,17469,5201
376868828,21/02/2023,21/02/2024,1676218,light gauge steel frame,2018,1,17454,5201
731773187,14/07/2023,13/07/2024,1118116,reinforced masonry - stucco cladding and flat roof with parapets,2015,1,10792,5105
442609400,12/12/2023,11/12/2024,1653366,light metal steel frame - lightweight metal roofing,2013,2,3019,5201
641984656,19/06/2023,18/06/2024,2481751,light gauge steel frame,1999,1,18253,5201
19187572,17/06/2023,16/06/2024,1629470,reinforced masonry w/ reinforced brick masonry,2012,2,5763,5105
809161343,08/09/2023,08/08/2024,549041,reinforced  masonry and gable roof with slope less than or equal to 30 degrees,1979,1,16653,5105
362818445,14/03/2023,13/03/2024,808522,masonry,2011,1,12494,5100
60351198,14/12/2022,14/12/2023,1606725,wood frame - stucco cladding  & hip rof,2019,1,11931,5050
